date,b1_equalweight
2019-09-04,150.62938126049346
2019-09-05,152.95258964419398
2019-09-06,153.3238238133103
2019-09-09,154.34968776760056
2019-09-10,155.3114207724428
2019-09-11,156.5115401433221
2019-09-12,156.59267672682796
2019-09-13,156.7388974768703
2019-09-16,156.8888155395746
2019-09-17,156.83006305981712
2019-09-18,156.61603747009693
2019-09-19,156.20604432173138
2019-09-20,155.60258350937357
2019-09-23,155.703988996397
2019-09-24,154.4417517921611
2019-09-25,155.3215539838579
2019-09-26,154.92856518862177
2019-09-27,154.38989179407744
2019-09-30,155.1371165851133
2019-10-01,152.7161015591357
2019-10-02,149.83243944835482
2019-10-03,150.90356982845006
2019-10-04,152.63016197694864
2019-10-07,151.86405176079276
2019-10-08,149.15058709504498
2019-10-09,150.44329140460567
2019-10-10,151.55717198897784
2019-10-11,153.8088783163973
2019-10-14,153.43158074993147
2019-10-15,154.8022633229608
2019-10-16,154.5228134722345
2019-10-17,155.0681550105391
2019-10-18,154.88039423849756
2019-10-21,156.06285330027924
2019-10-22,156.16146298069842
2019-10-23,156.6343650609419
2019-10-24,156.6890360882159
2019-10-25,157.2051978548795
2019-10-28,157.70663617080285
2019-10-29,158.06309700238484
2019-10-30,158.04484625112693
2019-10-31,157.19847364800725
2019-11-01,159.1960044017584
2019-11-04,160.08707791694906
2019-11-05,160.06915283557547
2019-11-06,159.97148824408384
2019-11-07,160.35730202674108
2019-11-08,160.686089764813
2019-11-11,160.30550110545752
2019-11-12,160.3704517304092
2019-11-13,160.20552612910555
2019-11-14,160.568912990607
2019-11-15,161.76898856228385
2019-11-18,161.60434263918842
2019-11-19,161.4594898524245
2019-11-20,160.85695447468436
2019-11-21,160.46773432560812
2019-11-22,161.0653164448652
2019-11-25,162.45397962690367
2019-11-26,162.758843954913
2019-11-27,163.4524940646371
2019-11-29,162.65824214244108
2019-12-02,161.3137495451259
2019-12-03,159.98215149048914
2019-12-04,161.23610562420646
2019-12-05,161.50457391751362
2019-12-06,162.99187811422914
2019-12-09,162.55465630139554
2019-12-10,162.39181845411576
2019-12-11,162.81884580303765
2019-12-12,164.5539541996603
2019-12-13,164.1093859020875
2019-12-16,165.16660391051934
2019-12-17,165.23790594541356
2019-12-18,165.48160824005288
2019-12-19,166.05318437469526
2019-12-20,166.99805271855737
2019-12-23,167.05939206387768
2019-12-24,167.10304839001503
2019-12-26,167.48652522936533
2019-12-27,167.34404021741847
2019-12-30,166.67536758292837
2019-12-31,167.3471665251344
2020-01-02,167.80538019897065
2020-01-03,166.87658012070392
2020-01-06,167.0912528077558
2020-01-07,166.9191873003857
2020-01-08,167.38898426306187
2020-01-09,168.15331903296715
2020-01-10,167.66777166685634
2020-01-13,168.7417054853609
2020-01-14,169.0467627540095
2020-01-15,169.32206348313022
2020-01-16,170.92692077605236
2020-01-17,171.29736526793775
2020-01-21,170.47814654986567
2020-01-22,170.27891561044834
2020-01-23,170.67037334978633
2020-01-24,168.84295306396305
2020-01-27,166.14066495509192
2020-01-28,167.60439021894936
2020-01-29,167.01620964385964
2020-01-30,167.37601000941257
2020-01-31,164.16163803935999
2020-02-03,165.18919628526402
2020-02-04,167.61259024727374
2020-02-05,170.1950280954817
2020-02-06,170.0362882589699
2020-02-07,168.6542580835385
2020-02-10,169.37497399286886
2020-02-11,170.4192335887571
2020-02-12,171.63748914393787
2020-02-13,171.3429444115194
2020-02-14,171.44774142195587
2020-02-18,170.82502885045278
2020-02-19,171.44446019558728
2020-02-20,171.45902365772938
2020-02-21,169.91615304009866
2020-02-24,164.61394778905154
2020-02-25,158.986967299598
2020-02-26,157.26529088137482
2020-02-27,151.0328185914833
2020-02-28,149.30505197225565
2020-03-02,154.96123078860748
2020-03-03,150.99260668217113
2020-03-04,156.64659124661873
2020-03-05,150.75282938150485
2020-03-06,147.4882526880058
2020-03-09,134.14493995549842
2020-03-10,140.77966478388936
2020-03-11,132.74828809577465
2020-03-12,118.86642951885554
2020-03-13,128.90009626976473
2020-03-16,112.52682974309924
2020-03-17,118.11074354043066
2020-03-18,108.99500310760807
2020-03-19,111.32926830219102
2020-03-20,106.72217848265208
2020-03-23,102.90873837032565
2020-03-24,114.99970414112694
2020-03-25,118.62768007403695
2020-03-26,125.78650534470367
2020-03-27,121.16171036634512
2020-03-30,123.71150442059918
2020-03-31,121.60385698420195
2020-04-01,115.05202921461293
2020-04-02,116.5524426486293
2020-04-03,114.74382237260221
2020-04-06,124.30810164217564
2020-04-07,125.93925267354703
2020-04-08,131.78614817835404
2020-04-09,135.20908444061698
2020-04-13,131.985736914231
2020-04-14,135.14797361946455
2020-04-15,130.3306675403748
2020-04-16,129.49128873658356
2020-04-17,135.2894347461514
2020-04-20,132.20519560381476
2020-04-21,128.44855941146926
2020-04-22,130.79568072191557
2020-04-23,131.33544322318204
2020-04-24,133.16065296866228
2020-04-27,136.97416299810052
2020-04-28,138.87874701525462
2020-04-29,143.52494899466117
2020-04-30,139.9835135291028
2020-05-01,135.07396874737194
2020-05-04,135.21014002531587
2020-05-05,135.80130797519473
2020-05-06,133.86184714428902
2020-05-07,136.18336839638494
2020-05-08,139.98241317897407
2020-05-11,138.3648754830826
2020-05-12,134.73471031849047
2020-05-13,130.80260597616518
2020-05-14,132.80336215933772
2020-05-15,132.99101623383478
2020-05-18,140.37204408223013
2020-05-19,138.36434190149788
2020-05-20,140.9822594906023
2020-05-21,140.40660863415047
2020-05-22,140.54153711768248
2020-05-26,145.21329066817725
2020-05-27,148.8973988338506
2020-05-28,147.59456782737152
2020-05-29,147.26586904693062
2020-06-01,149.00493831070722
2020-06-02,150.86330407361297
2020-06-03,155.03093712118863
2020-06-04,155.8273679755543
2020-06-05,161.25755659535864
2020-06-08,165.01241873868727
2020-06-09,161.04303176129207
2020-06-10,157.43190799302357
2020-06-11,146.68705416304005
2020-06-12,149.7284955305462
2020-06-15,151.26060681638234
2020-06-16,154.3433424791124
2020-06-17,152.73589306907257
2020-06-18,152.62348407650555
2020-06-19,151.0570483754403
2020-06-22,151.2771192733236
2020-06-23,151.53561260570868
2020-06-24,146.35985256174664
2020-06-25,147.91173554352434
2020-06-26,144.73065702284
2020-06-29,147.85511822129578
2020-06-30,149.86749073310193
2020-07-01,149.49151404222704
2020-07-02,150.4337563271642
2020-07-06,152.17170308308576
2020-07-07,149.56890351860991
2020-07-08,150.0225064993178
2020-07-09,147.47207027358505
2020-07-10,150.06866624401007
2020-07-13,149.52272427119078
2020-07-14,151.92147498410287
2020-07-15,155.6444132350242
2020-07-16,155.36453785361007
2020-07-17,155.77334767920988
2020-07-20,154.88621896446404
2020-07-21,156.63132274431445
2020-07-22,157.73327258872692
2020-07-23,157.48420270543983
2020-07-24,156.33543274112927
2020-07-27,156.97726863106755
2020-07-28,156.01550175468984
2020-07-29,158.65056464019594
2020-07-30,157.34351077443964
2020-07-31,157.05672214350594
2020-08-03,157.5480406698566
2020-08-04,158.37235290370063
2020-08-05,159.65029254887398
2020-08-06,159.6061733125679
2020-08-07,161.2090893144459
2020-08-10,163.1514613788177
2020-08-11,162.9705329346748
2020-08-12,163.9841934015209
2020-08-13,163.18778122808033
2020-08-14,163.58772551945336
2020-08-17,163.48697787769942
2020-08-18,162.69344492413177
2020-08-19,161.99475157697515
2020-08-20,161.0637909241883
2020-08-21,160.8226693488941
2020-08-24,163.5428643998569
2020-08-25,163.54855529907496
2020-08-26,163.24510596523442
2020-08-27,164.21778502746503
2020-08-28,165.65006978255022
2020-08-31,164.27875620002862
2020-09-01,164.81229612451563
2020-09-02,167.8569973062702
2020-09-03,164.10609752446317
2020-09-04,163.78599761336613
2020-09-08,160.30621494143915
2020-09-09,162.31781419087093
2020-09-10,159.8914927407883
2020-09-11,160.58621318418918
2020-09-14,163.3485468782269
2020-09-15,163.5066089619529
2020-09-16,164.70944654897113
2020-09-17,163.93276192031627
2020-09-18,162.03348338834166
2020-09-21,157.90481663245572
2020-09-22,158.70558481044043
2020-09-23,155.25221047141383
2020-09-24,155.51526387561674
2020-09-25,157.55808462224493
2020-09-28,160.53261123917088
2020-09-29,159.22928636680643
2020-09-30,160.23431694287694
2020-10-01,160.66189880795187
2020-10-02,161.40279591864822
2020-10-05,164.34920984032888
2020-10-06,162.66962478211167
2020-10-07,165.56644098222648
2020-10-08,167.94587378079953
2020-10-09,168.26045047159832
2020-10-12,169.4785323508392
2020-10-13,167.74959522747807
2020-10-14,167.33697261626997
2020-10-15,167.9998608705757
2020-10-16,167.83982751566
2020-10-19,165.57823387159948
2020-10-20,166.6102551964378
2020-10-21,166.0333241660724
2020-10-22,168.16896422131356
2020-10-23,169.00740720525647
2020-10-26,165.12582526992728
2020-10-27,163.1294786267812
2020-10-28,157.94471409299302
2020-10-29,159.6839489330892
2020-10-30,159.32577172393323
2020-11-02,162.9366392169744
2020-11-03,166.14003043181373
2020-11-04,166.3250481395817
2020-11-05,169.57468433075618
2020-11-06,168.8419396063369
2020-11-09,176.64434559603762
2020-11-10,177.88464735249397
2020-11-11,177.63891506150307
2020-11-12,174.83904258962724
2020-11-13,178.83804109693241
2020-11-16,182.47023886368382
2020-11-17,181.95573973686683
2020-11-18,179.9288557706433
2020-11-19,180.7545050662712
2020-11-20,179.79196460869184
2020-11-23,182.41333251038895
2020-11-24,186.12491559876705
2020-11-25,184.94968531197006
2020-11-27,184.92488984080455
2020-11-30,183.02559499954359
2020-12-01,184.8326178349784
2020-12-02,185.26060755102537
2020-12-03,186.16770985208203
2020-12-04,189.02129011705892
2020-12-07,188.06784506436853
2020-12-08,188.6151616524333
2020-12-09,188.0771876852858
2020-12-10,187.9917178545449
2020-12-11,187.0890272602689
2020-12-14,185.81935111660354
2020-12-15,188.71187212788803
2020-12-16,188.2981092059537
2020-12-17,189.60644953251278
2020-12-18,188.99900863792243
2020-12-21,187.6766883899489
2020-12-22,186.91456865959407
2020-12-23,188.0981605317325
2020-12-24,188.53366739435222
2020-12-28,189.0894113531492
2020-12-29,188.137709060742
2020-12-30,189.39469204956276
2020-12-31,190.82553467603884
2021-01-04,187.90146752007516
2021-01-05,189.76599948656883
2021-01-06,194.14692040959392
2021-01-07,196.02546370004555
2021-01-08,196.3626406158148
2021-01-11,196.15298306813406
2021-01-12,197.6267171368002
2021-01-13,197.0558934908955
2021-01-14,197.74378897976945
2021-01-15,196.34176867903224
2021-01-19,197.2811975217159
2021-01-20,198.61878533128842
2021-01-21,197.5671996719477
2021-01-22,196.75900699383087
2021-01-25,196.60459898525056
2021-01-26,195.7564268847612
2021-01-27,191.22172345294192
2021-01-28,193.3414019719656
2021-01-29,189.89952236307323
2021-02-01,192.37231548320392
2021-02-02,194.84589789451857
2021-02-03,195.43373201855388
2021-02-04,197.8699421233256
2021-02-05,198.98528341556653
2021-02-08,201.20569388959711
2021-02-09,201.16713045242446
2021-02-10,201.83669627785113
2021-02-11,201.92169034482356
2021-02-12,203.05446260864022
2021-02-16,203.15673007740511
2021-02-17,203.11837152538257
2021-02-18,202.07082720477473
2021-02-19,203.55019071323258
2021-02-22,203.8596541659355
2021-02-23,204.4639694376349
2021-02-24,207.3898397652656
2021-02-25,202.8200697832049
2021-02-26,201.48075161374618
2021-03-01,205.93361516238383
2021-03-02,205.11267881885348
2021-03-03,203.98555888791688
2021-03-04,201.1784032952968
2021-03-05,205.90534644156375
2021-03-08,207.17910569639787
2021-03-09,207.67787290288013
2021-03-10,209.8068415471311
2021-03-11,211.18342491860628
2021-03-12,212.6532700400006
2021-03-15,214.62560688349944
2021-03-16,212.7788637870778
2021-03-17,213.74020353330155
2021-03-18,211.76519186581436
2021-03-19,211.54500083494332
2021-03-22,211.77781692418068
2021-03-23,208.67498490033194
2021-03-24,208.3578354923461
2021-03-25,210.8323299147421
2021-03-26,214.49084960909695
2021-03-29,213.427982319942
2021-03-30,213.76571904199164
2021-03-31,213.48223250574634
2021-04-01,215.81572150405609
2021-04-05,217.8663508830135
2021-04-06,218.09657240667613
2021-04-07,217.34369126155173
2021-04-08,217.67059302248703
2021-04-09,218.95640348432963
2021-04-12,219.29405168283682
2021-04-13,218.8939605999623
2021-04-14,219.25015384160858
2021-04-15,220.933756521347
2021-04-16,221.86119517830218
2021-04-19,220.78028440769896
2021-04-20,219.08790970829997
2021-04-21,222.080043750293
2021-04-22,220.6415101235569
2021-04-23,223.0840751103943
2021-04-26,223.49949100319793
2021-04-27,223.84784761177852
2021-04-28,223.86499758691022
2021-04-29,225.50558192207907
2021-04-30,223.7171200504678
2021-05-03,225.0748783243711
2021-05-04,224.68592665806352
2021-05-05,225.31455890734725
2021-05-06,226.45471949558683
2021-05-07,228.85823676697296
2021-05-10,227.91083641765744
2021-05-11,225.3555335049665
2021-05-12,220.26908028201325
2021-05-13,223.32530580874393
2021-05-14,226.81293304494892
2021-05-17,226.68782768340495
2021-05-18,224.75088324646225
2021-05-19,223.54128561049833
2021-05-20,225.1737526104318
2021-05-21,225.44566678329568
2021-05-24,226.84386355076344
2021-05-25,225.78070540765393
2021-05-26,226.7755170649237
2021-05-27,227.97173723095545
2021-05-28,228.1595047081182
2021-06-01,229.05662838704333
2021-06-02,229.32472854691864
2021-06-03,228.92059458896045
2021-06-04,230.0823502311297
2021-06-07,229.64782148106542
2021-06-08,230.0556978386748
2021-06-09,228.99722958678237
2021-06-10,229.2335961023925
2021-06-11,230.05780087194796
2021-06-14,229.153932323192
2021-06-15,229.27288986817777
2021-06-16,227.7329880261446
2021-06-17,225.39193810910422
2021-06-18,221.63236956014808
2021-06-21,225.97944825046122
2021-06-22,226.30156384043477
2021-06-23,225.97450287632924
2021-06-24,227.45577586129275
2021-06-25,229.13136987209384
2021-06-28,228.11027473965328
2021-06-29,227.88456785132655
2021-06-30,228.46651285587492
2021-07-01,230.08029909579298
2021-07-02,230.6320451054704
2021-07-06,228.6343806018157
2021-07-07,229.09984327916163
2021-07-08,226.68035297134543
2021-07-09,230.3835153772214
2021-07-12,230.99888989446325
2021-07-13,228.82356730903822
2021-07-14,228.4852973716731
2021-07-15,227.8528273707385
2021-07-16,225.92709825141355
2021-07-19,221.6984768192474
2021-07-20,226.10456330983598
2021-07-21,228.52990445708303
2021-07-22,227.77585944885715
2021-07-23,229.57976041015124
2021-07-26,230.42839116855728
2021-07-27,229.95772258974213
2021-07-28,230.0014197017939
2021-07-29,231.69201062950296
2021-07-30,231.02316605637014
2021-08-02,230.6068876046193
2021-08-03,232.399693104021
2021-08-04,230.14959559794752
2021-08-05,232.01137291300486
2021-08-06,233.15251258618204
2021-08-09,232.51466040596102
2021-08-10,233.69013777151446
2021-08-11,235.3685478465703
2021-08-12,235.22310800603225
2021-08-13,235.08112728844586
2021-08-16,235.103007575632
2021-08-17,233.16651406940264
2021-08-18,230.74916885424923
2021-08-19,230.12325550139994
2021-08-20,231.7859739259235
2021-08-23,233.60988434922024
2021-08-24,234.76423807279568
2021-08-25,236.05723603157094
2021-08-26,234.2565217007548
2021-08-27,236.89527260322848
2021-08-30,236.37310773804526
2021-08-31,236.5118820084722
2021-09-01,236.5246169946884
2021-09-02,238.134584059932
2021-09-03,237.25349810186626
2021-09-07,235.21634694271958
2021-09-08,235.05203375487721
2021-09-09,234.44760575818947
2021-09-10,232.77265864279838
2021-09-13,233.818063474813
2021-09-14,231.93930741167463
2021-09-15,234.11491986485893
2021-09-16,233.62392545176658
2021-09-17,231.74313687248318
2021-09-20,228.17123482892657
2021-09-21,227.35193049140145
2021-09-22,229.97119180685797
2021-09-23,233.31050460019284
2021-09-24,233.60785496894133
2021-09-27,234.2525296158356
2021-09-28,230.79607832945513
2021-09-29,231.24500114561562
2021-09-30,227.58111385351637
2021-10-01,230.48344224642963
2021-10-04,228.93939860743217
2021-10-05,230.74942839417997
2021-10-06,230.9691650731216
2021-10-07,232.969658172526
2021-10-08,232.3548303561719
2021-10-11,230.9912270050828
2021-10-12,231.07704634507184
2021-10-13,231.49430764718997
2021-10-14,235.5006307235235
2021-10-15,236.2723422813667
2021-10-18,236.43272082255032
2021-10-19,237.79859009797906
2021-10-20,239.63757306375052
2021-10-21,239.98433512906217
2021-10-22,240.6578197413296
2021-10-25,241.11583929034188
2021-10-26,240.65744507675316
2021-10-27,237.53666693068095
2021-10-28,240.03779788265638
2021-10-29,239.53323862371855
2021-11-01,241.48488575883349
2021-11-02,242.21788888964215
2021-11-03,243.71191719626424
2021-11-04,243.138706288587
2021-11-05,244.98235036768804
2021-11-08,245.32532134471018
2021-11-09,245.30102546961302
2021-11-10,243.82120683911106
2021-11-11,244.38622138018079
2021-11-12,245.59424571815427
2021-11-15,246.01680030297825
2021-11-16,246.33573244217249
2021-11-17,244.98777061500957
2021-11-18,244.02906478090367
2021-11-19,242.50252189000818
2021-11-22,242.92644885238605
2021-11-23,243.8068634789523
2021-11-24,243.86580497192136
2021-11-26,237.76702667903916
2021-11-29,239.6110157103577
2021-11-30,233.43312765623097
2021-12-01,230.27598512370005
2021-12-02,235.91481873488038
2021-12-03,234.84171218370554
2021-12-06,238.3864198702667
2021-12-07,242.28273742936565
2021-12-08,243.1338456200287
2021-12-09,241.33289301043501
2021-12-10,242.71728538050778
2021-12-13,240.93674971791725
2021-12-14,239.59336402491795
2021-12-15,242.29257774415174
2021-12-16,241.98725436755373
2021-12-17,239.7334109127184
2021-12-20,236.43707071434196
2021-12-21,241.26172596038623
2021-12-22,242.9981579842072
2021-12-23,244.64580308762297
2021-12-27,247.7343271894782
2021-12-28,248.11204440560545
2021-12-29,248.8363598113585
2021-12-30,248.46571443418864
2021-12-31,248.54119739423626
2022-01-03,248.82236554411702
2022-01-04,250.87311935592848
2022-01-05,246.8253284241303
2022-01-06,247.4730141520191
2022-01-07,246.96947822413705
2022-01-10,245.74072712689943
2022-01-11,248.05708682364437
2022-01-12,248.30704839131454
2022-01-13,246.97259329701058
2022-01-14,246.53580887104818
2022-01-18,242.4258210689786
2022-01-19,239.99289784505575
2022-01-20,236.985328671052
2022-01-21,233.47320300902874
2022-01-24,235.22069805157585
2022-01-25,232.7095941063226
2022-01-26,231.02739663326423
2022-01-27,229.4789773557603
2022-01-28,233.5510132847254
2022-01-31,237.6609806623495
2022-02-01,239.4736863274585
2022-02-02,241.17668582829276
2022-02-03,237.68524787356392
2022-02-04,237.49580231753984
2022-02-07,237.68537331800746
2022-02-08,239.95617750399754
2022-02-09,244.2285946793337
2022-02-10,240.22827529241863
2022-02-11,236.76026199922435
2022-02-14,234.83612698358527
2022-02-15,238.5400836145249
2022-02-16,239.1756406486437
2022-02-17,234.87472978854856
2022-02-18,233.8268219654699
2022-02-22,231.57196224645998
2022-02-23,227.77149908151148
2022-02-24,230.36552737036217
2022-02-25,236.6499586300348
2022-02-28,235.23319666424237
2022-03-01,230.88493389921993
2022-03-02,236.07061569469462
2022-03-03,235.39764571571968
2022-03-04,233.48237612965778
2022-03-07,226.26672484533998
2022-03-08,225.15475631509074
2022-03-09,230.45987746593622
2022-03-10,229.74135820743567
2022-03-11,227.1358352129646
2022-03-14,226.3822810825765
2022-03-15,230.36455466607345
2022-03-16,235.39741126949107
2022-03-17,238.28869628104155
2022-03-18,240.29252044646344
2022-03-21,239.69907829043103
2022-03-22,241.58188075061955
2022-03-23,238.26846463508565
2022-03-24,241.09991629010503
2022-03-25,242.79447035094245
2022-03-28,243.36427678687718
2022-03-29,247.32378559464925
2022-03-30,245.47651815920372
2022-03-31,241.98678736459283
2022-04-01,242.88751792839926
2022-04-04,243.4131543449539
2022-04-05,240.8289317933334
2022-04-06,239.6035255188571
2022-04-07,240.2738222127807
2022-04-08,240.78171204037423
2022-04-11,238.5196067227438
2022-04-12,237.81016135968733
2022-04-13,240.5231282782822
2022-04-14,238.83437368143393
2022-04-18,238.27906523019305
2022-04-19,242.61818622946794
2022-04-20,244.126288802839
2022-04-21,240.51454434363026
2022-04-22,233.98345394776698
2022-04-25,234.75188574001882
2022-04-26,229.07996206473572
2022-04-27,229.43405912972176
2022-04-28,233.64640641300963
2022-04-29,226.55053782575933
2022-05-02,227.2501431572813
2022-05-03,229.1641164034139
2022-05-04,235.58562695486864
2022-05-05,228.30199312819286
2022-05-06,225.94821214284653
2022-05-09,219.2586158076176
2022-05-10,218.7389220053319
2022-05-11,215.8244997016352
2022-05-12,216.8857722569338
2022-05-13,222.12473542069816
2022-05-16,221.1243079728972
2022-05-17,225.98672849686068
2022-05-18,217.32763960541058
2022-05-19,216.902856084449
2022-05-20,217.0555889582639
2022-05-23,220.04042956654806
2022-05-24,218.35960017524303
2022-05-25,221.06241514920595
2022-05-26,225.9818623547427
2022-05-27,231.2661552522376
2022-05-31,229.18574726013844
2022-06-01,226.72128385863908
2022-06-02,230.96521043572292
2022-06-03,228.15711699194688
2022-06-06,228.91079562737286
2022-06-07,231.0691849362889
2022-06-08,227.76173797315386
2022-06-09,222.58761655174447
2022-06-10,216.50509095492578
2022-06-13,207.5727582913903
2022-06-14,206.45457491348844
2022-06-15,208.8045862397794
2022-06-16,201.1853857756087
2022-06-17,201.96652738579516
2022-06-21,205.51808779047937
2022-06-22,205.34370449900737
2022-06-23,207.00198903408378
2022-06-24,213.74720017728893
2022-06-27,213.64926877949938
2022-06-28,210.45417716503323
2022-06-29,209.1910912463155
2022-06-30,207.72336594654584
2022-07-01,210.32378316347305
2022-07-05,209.75169627682874
2022-07-06,209.7687745339667
2022-07-07,212.95525393899246
2022-07-08,212.1515539009735
2022-07-11,210.12672452515048
2022-07-12,209.17596456352035
2022-07-13,208.04837100837386
2022-07-14,206.3057102063354
2022-07-15,210.40321630748494
2022-07-18,209.53959902475285
2022-07-19,215.82844451724125
2022-07-20,217.18290021357365
2022-07-21,218.693355402469
2022-07-22,217.38005339152733
2022-07-25,218.18085920814534
2022-07-26,216.40823855156796
2022-07-27,220.73422833416805
2022-07-28,224.11668198423956
2022-07-29,226.13439214053463
2022-08-01,225.6322234493536
2022-08-02,224.10587286224342
2022-08-03,226.3105865927656
2022-08-04,225.72139089490088
2022-08-05,226.0661618488615
2022-08-08,226.80594247995455
2022-08-09,225.56770291626933
2022-08-10,230.492991473867
2022-08-11,231.5989649116278
2022-08-12,235.32108669501005
2022-08-15,235.7174835073183
2022-08-16,236.5227769591735
2022-08-17,234.23976448977345
2022-08-18,235.08114616831492
2022-08-19,232.0613020218883
2022-08-22,227.03683836255746
2022-08-23,226.78305668808076
2022-08-24,227.8997766922646
2022-08-25,231.34594317239313
2022-08-26,223.85105868494887
2022-08-29,222.61397919796624
2022-08-30,220.2773411016943
2022-08-31,218.6284776530039
2022-09-01,218.8832514121074
2022-09-02,217.22773296909762
2022-09-06,216.52975904324876
2022-09-07,221.354833346469
2022-09-08,223.29500628363823
2022-09-09,226.53510223033953
2022-09-12,228.5787588037493
2022-09-13,219.54820876469572
2022-09-14,219.49868308349818
2022-09-15,217.80041890750152
2022-09-16,215.50542713382066
2022-09-19,217.18208083459365
2022-09-20,213.60486993373092
2022-09-21,210.1046205955757
2022-09-22,206.9865499650633
2022-09-23,203.47220686628904
2022-09-26,200.40439817577973
2022-09-27,199.82458064668072
2022-09-28,204.60703696609775
2022-09-29,200.59902590743442
2022-09-30,198.30094376802063
2022-10-03,204.1373586819244
2022-10-04,211.22838323543735
2022-10-05,210.3138902681872
2022-10-06,207.85122762108008
2022-10-07,202.81152186679452
2022-10-10,201.47419026770436
2022-10-11,200.5563107940711
2022-10-12,199.50592777260275
2022-10-13,204.29579129395947
2022-10-14,199.59559003651714
2022-10-17,204.28315213677612
2022-10-18,207.235961129731
2022-10-19,204.7519144980595
2022-10-20,202.50476319169258
2022-10-21,207.04284417310936
2022-10-24,209.23461051064666
2022-10-25,213.51132537885152
2022-10-26,213.8190209406696
2022-10-27,213.86668857079377
2022-10-28,218.44546181728876
2022-10-31,217.38404782141527
2022-11-01,217.87314191438244
2022-11-02,212.48543689688736
2022-11-03,211.15099980792883
2022-11-04,214.5060447998842
2022-11-07,216.19650059858745
2022-11-08,217.6185675143546
2022-11-09,213.64491912223417
2022-11-10,225.7619035853292
2022-11-11,228.1311393055035
2022-11-14,225.46055686249505
2022-11-15,227.72172200195496
2022-11-16,225.19022583808322
2022-11-17,223.89407748397116
2022-11-18,225.60719438325566
2022-11-21,225.5062180996525
2022-11-22,228.5187582815196
2022-11-23,229.5715368644341
2022-11-25,230.15379553852813
2022-11-28,226.30564290789943
2022-11-29,227.11373649728625
2022-11-30,232.79284281251412
2022-12-01,233.01329698139918
2022-12-02,232.86280274276885
2022-12-05,228.24239128190518
2022-12-06,225.593787400651
2022-12-07,225.21031800821203
2022-12-08,226.6372066571939
2022-12-09,225.0498537276497
2022-12-12,228.39979257094825
2022-12-13,230.11120360522145
2022-12-14,228.58799123537935
2022-12-15,223.52396297101808
2022-12-16,220.93470901840823
2022-12-19,218.9152134603077
2022-12-20,219.1284339859844
2022-12-21,222.44944516361053
2022-12-22,220.01770616803663
2022-12-23,221.54742774643532
2022-12-27,221.57301268047794
2022-12-28,218.52721709568175
2022-12-29,222.49867170960817
2022-12-30,221.56871992706573
2023-01-03,221.32152899497075
2023-01-04,224.85606095082017
2023-01-05,222.48225291573345
2023-01-06,227.81969744031667
2023-01-09,227.89052516549052
2023-01-10,229.539915661784
2023-01-11,232.33138819721194
2023-01-12,233.1569184288306
2023-01-13,233.7101284381304
2023-01-17,233.22981195535965
2023-01-18,229.63835968051905
2023-01-19,227.25242181927098
2023-01-20,231.32745454357922
2023-01-23,234.16100771486512
2023-01-24,233.71998234185781
2023-01-25,234.19223109244166
2023-01-26,236.0525529371712
2023-01-27,236.41538869010895
2023-01-30,233.99632593962733
2023-01-31,237.9611977128529
2023-02-01,240.36218213303974
2023-02-02,242.8367230764609
2023-02-03,240.04773080642224
2023-02-06,238.34116394885197
2023-02-07,240.55735954297776
2023-02-08,238.1857936024207
2023-02-09,236.05188093615558
2023-02-10,236.91019602428932
2023-02-13,239.48253110775073
2023-02-14,239.01135890711362
2023-02-15,240.13301413565708
2023-02-16,237.4501516000556
2023-02-17,237.06550251344626
2023-02-21,232.02420787020688
2023-02-22,231.71879425326105
2023-02-23,232.60168205965195
2023-02-24,230.58653408312034
2023-02-27,230.84756479121833
2023-02-28,230.1852831580885
2023-03-01,229.58207584449605
2023-03-02,231.42249171720303
2023-03-03,234.55264584799087
2023-03-06,233.4784364541937
2023-03-07,229.68154149075758
2023-03-08,230.1623373729725
2023-03-09,225.1599489935184
2023-03-10,220.42934471656397
2023-03-13,218.1288498927188
2023-03-14,221.13298288750997
2023-03-15,217.80386309194597
2023-03-16,220.6973979248047
2023-03-17,216.8122073346221
2023-03-20,219.45636927945648
2023-03-21,222.56207788695215
2023-03-22,217.58057772993627
2023-03-23,216.82110138113111
2023-03-24,218.52983888816513
2023-03-27,220.12953421154836
2023-03-28,219.75341285446197
2023-03-29,223.1047584596319
2023-03-30,224.1431317129738
2023-03-31,227.52367387466157
2023-04-03,227.75407770280233
2023-04-04,225.39327744666545
2023-04-05,224.85573846628566
2023-04-06,225.05101533259167
2023-04-10,226.5371792468307
2023-04-11,227.99597047063872
2023-04-12,226.79407465295293
2023-04-13,228.63809534407005
2023-04-14,227.5533484536886
2023-04-17,229.1523080674097
2023-04-18,229.19701818110164
2023-04-19,229.30032963089087
2023-04-20,228.04768664268718
2023-04-21,228.0090074721762
2023-04-24,228.4952802780189
2023-04-25,224.29694003157877
2023-04-26,221.90562616591725
2023-04-27,225.59328734978573
2023-04-28,227.98816723408814
2023-05-01,227.84222549808388
2023-05-02,224.31695893616072
2023-05-03,222.49756249592392
2023-05-04,220.28548591330716
2023-05-05,224.22537868228474
2023-05-08,223.79980171916503
2023-05-09,222.83090658632676
2023-05-10,222.75081820322103
2023-05-11,221.59516846209277
2023-05-12,221.6498670421456
2023-05-15,223.08510316666244
2023-05-16,219.83340001176904
2023-05-17,222.88598407939895
2023-05-18,224.62940647452237
