Date,DIA,IWM,QQQ,SPY,TQQQ,UPRO,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2025-04-17,385.1636657714844,184.49183654785156,441.9607238769531,520.44384765625,22.42322540283203,57.71855163574219,39.59921646118164,89.10508728027344,39.4824333190918,45.940589904785156,123.6337890625,95.8820571899414,79.66687774658203,39.090885162353516,37.8090934753418,133.115966796875,91.97305297851562
2025-04-21,375.5779113769531,180.79171752929688,431.02362060546875,508.05584716796875,20.784683227539062,53.61843490600586,38.99603271484375,87.0999526977539,38.450565338134766,44.95579528808594,120.86116027832031,93.40620422363281,78.9078598022461,38.27910614013672,36.914554595947266,130.2471466064453,89.5174560546875
2025-04-22,385.6656188964844,185.47128295898438,442.3388671875,521.2744140625,22.373571395874023,57.63932418823242,39.908164978027344,89.37178802490234,39.429141998291016,46.442832946777344,122.97270202636719,95.68318939208984,80.02691650390625,39.061893463134766,37.92091369628906,132.69349670410156,92.35008239746094
2025-04-23,389.6417236328125,188.2216339111328,452.3703308105469,529.3516845703125,23.858192443847656,60.40244674682617,39.95720291137695,90.80402374267578,39.356475830078125,46.994319915771484,124.511962890625,98.45733642578125,79.5695571899414,39.11021041870117,38.08135223388672,133.35174560546875,94.41376495361328
2025-04-24,394.6313781738281,191.9910125732422,465.0987548828125,540.4940795898438,25.888994216918945,64.14602661132812,40.82029342651367,92.62147521972656,39.98625564575195,47.51625442504883,127.30432891845703,102.13133239746094,78.86894226074219,39.22618103027344,38.13969039916992,134.982666015625,96.29390716552734
2025-04-25,394.67071533203125,192.0503692626953,470.28363037109375,544.3992309570312,26.743024826049805,65.5028305053711,40.51625442504883,93.20425415039062,39.91358947753906,47.289756774902344,127.29446411132812,103.6427001953125,78.66458129882812,39.16819763183594,38.02301025390625,135.631103515625,98.02522277832031
2025-04-28,395.9009094238281,192.86163330078125,470.1343688964844,544.6068725585938,26.723161697387695,65.64148712158203,40.589805603027344,93.55984497070312,40.1945686340332,47.43747329711914,127.71874237060547,103.47367095947266,78.40185546875,39.40979766845703,38.256370544433594,136.17147827148438,98.05994415283203
2025-04-29,398.7944030761719,193.99935913085938,473.2393493652344,548.0374755859375,27.244518280029297,66.75068664550781,40.92817687988281,94.24140167236328,40.07830810546875,47.929866790771484,128.54754638671875,103.95591735839844,79.05382537841797,39.72871017456055,38.55293273925781,136.8395538330078,98.75446319580078
2025-04-30,399.9065246582031,192.78250122070312,473.1795959472656,548.2550659179688,27.249483108520508,66.82001495361328,41.13905334472656,94.2710189819336,38.99798583984375,48.018497467041016,129.4750518798828,104.38844299316406,79.62794494628906,39.912322998046875,38.35846710205078,138.0087127685547,97.85655212402344
2025-05-01,400.9693603515625,193.97959899902344,479.3596496582031,552.1405029296875,28.18791961669922,68.25604248046875,40.957603454589844,94.7550277709961,39.1433219909668,48.00865936279297,130.45188903808594,105.91968536376953,78.93706512451172,40.028289794921875,38.470279693603516,134.24581909179688,98.39728546142578
2025-05-02,406.5004577636719,198.3425750732422,486.4752502441406,560.3365478515625,29.508686065673828,71.21724700927734,41.6490592956543,96.22676849365234,39.71497344970703,49.003292083740234,132.79039001464844,107.6895751953125,79.3652114868164,40.521156311035156,38.77170944213867,136.1027069091797,99.92520141601562
2025-05-05,405.7328186035156,196.81898498535156,483.5892028808594,557.1234130859375,28.997262954711914,70.04861450195312,41.340110778808594,96.4539566040039,38.99798583984375,48.68815994262695,132.85943603515625,107.11784362792969,79.2970962524414,40.47283935546875,38.674468994140625,135.7195281982422,98.86360168457031
2025-05-06,401.7764892578125,194.672119140625,479.09100341796875,552.4667358398438,28.17302703857422,68.26596069335938,41.04097366333008,96.43419647216797,39.00767135620117,48.412418365478516,131.6951446533203,106.2279281616211,79.1608657836914,40.19258117675781,39.14604949951172,131.97628784179688,98.00042724609375
2025-05-07,404.54193115234375,195.31520080566406,480.97186279296875,554.7901611328125,28.500736236572266,69.12757110595703,40.815391540527344,96.25640106201172,39.02220916748047,48.69801330566406,132.36610412597656,107.29183959960938,79.2873764038086,40.16358947753906,39.25787353515625,132.98825073242188,98.76437377929688
2025-05-08,407.3271789550781,199.0351104736328,485.9378356933594,558.6558227539062,29.34979820251465,70.47447204589844,41.35972213745117,96.48358917236328,39.53572463989258,49.101776123046875,134.19151306152344,108.31598663330078,79.19005584716797,39.97031021118164,38.94186019897461,131.78961181640625,99.93016815185547
2025-05-09,405.8902587890625,198.66905212402344,485.6194152832031,557.9440307617188,29.280284881591797,70.15754699707031,41.467613220214844,95.98971557617188,39.93296813964844,49.101776123046875,134.300048828125,108.1817626953125,78.73271179199219,40.211910247802734,39.00992202758789,130.35519409179688,100.41136169433594
2025-05-12,417.51324462890625,205.65377807617188,505.4036560058594,576.3826293945312,32.825496673583984,77.04059600830078,42.42877960205078,97.9849624633789,40.97452926635742,50.09641647338867,138.43431091308594,113.20305633544922,78.84947967529297,40.25056838989258,38.77656936645508,133.57772827148438,105.40191650390625
